codigo_producto,descripcion,negocio,seccion,linea,categoria,abastecimiento,comuna,region,tienda,zonal,mes,año,semestre,fecha,motivo,ubicación_motivo,merma_unidad,merma_monto,merma_unidad_p,merma_monto_p
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
23942,MALVA CALAF 250 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CONFITES REGULARES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-10,-1039,10,1039
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-21,-47,21,47
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-26,-58,26,58
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-46,-103,46,103
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-51,-1139,51,1139
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-46,-103,46,103
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-51,-114,51,114
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-18,-402,18,402
52102,FIAMBRE JAMON SANDWICH SUPER 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-51,-114,51,114
38314,TOMATE PRIMERA GRANEL.,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,SOLANACEAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-17,-139,17,139
38314,TOMATE PRIMERA GRANEL.,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,SOLANACEAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-18,-108,18,108
38314,TOMATE PRIMERA GRANEL.,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,SOLANACEAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-36,-216,36,216
38314,TOMATE PRIMERA GRANEL.,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,SOLANACEAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-19,-114,19,114
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-26,-85,26,85
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-46,-150,46,150
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-19,-618,19,618
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-19,-618,19,618
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-21,-683,21,683
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-17,-553,17,553
51962,JAMON PAVO P F 1 KILO,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-23,-75,23,75
216905,TE CEYLAN AROMA 100 UN,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,TE - HIERBAS E INFUSIONES,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-1400,10,1400
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-3,-141,3,141
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-12,-564,12,564
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-18,-847,18,847
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-27,-1270,27,1270
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-15,-71,15,71
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-2,-94,2,94
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-16,-752,16,752
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-23,-1082,23,1082
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-8,-376,8,376
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-7,-329,7,329
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-11,-517,11,517
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-21,-988,21,988
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-1,-470,1,470
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-18,-848,18,848
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-7,-330,7,330
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-1,-471,1,471
876828,JAMON COLONIAL PF KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-27,-1272,27,1272
576939,LAVALOZAS LIMON CIT DP VIRGINIA 1 LT,PGC,PGC NO ALIMENTACION,ASEO Y QUIMICOS,LAVALOZAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-847,10,847
576939,LAVALOZAS LIMON CIT DP VIRGINIA 1 LT,PGC,PGC NO ALIMENTACION,ASEO Y QUIMICOS,LAVALOZAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-847,10,847
576939,LAVALOZAS LIMON CIT DP VIRGINIA 1 LT,PGC,PGC NO ALIMENTACION,ASEO Y QUIMICOS,LAVALOZAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-20,-1694,20,1694
576939,LAVALOZAS LIMON CIT DP VIRGINIA 1 LT,PGC,PGC NO ALIMENTACION,ASEO Y QUIMICOS,LAVALOZAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,INTERNO,BODEGA,-20,-1694,20,1694
576939,LAVALOZAS LIMON CIT DP VIRGINIA 1 LT,PGC,PGC NO ALIMENTACION,ASEO Y QUIMICOS,LAVALOZAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-10,-847,10,847
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-10,-462,10,462
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-10,-462,10,462
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-20,-924,20,924
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-10,-468,10,468
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-468,10,468
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-471,10,471
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-20,-906,20,906
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-453,10,453
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-20,-930,20,930
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-20,-933,20,933
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-477,10,477
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-477,10,477
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-20,-960,20,960
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-20,-960,20,960
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-480,10,480
6531,SPAGHETTI Nº5 LUCCHETTI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-30,-1443,30,1443
228707,LENTEJAS 6 MM PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-10,-1690,10,1690
228707,LENTEJAS 6 MM PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-10,-1690,10,1690
228707,LENTEJAS 6 MM PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-1690,10,1690
228707,LENTEJAS 6 MM PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-1690,10,1690
228258,GARBANZOS PELADOS PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-10,-1513,10,1513
228258,GARBANZOS PELADOS PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-1250,10,1250
228258,GARBANZOS PELADOS PRODUCTOS DIAZ 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,LEGUMBRES,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-10,-1512,10,1512
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,VENCIMIENTO,BODEGA,-40,-846,40,846
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-228,10,228
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-214,10,214
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,CLIENTES,SALA DE VENTAS,-10,-214,10,214
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,VENCIMIENTO,BODEGA,-30,-647,30,647
617374002,"YOGH GRIEGO TROZ NESTLE 115G, MANGO PAP",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,VENCIMIENTO,BODEGA,-10,-216,10,216
51826,TRUTRO CORTO DESH.PAVO SOPRAVAL GR.1 KG,PERECIBLES,CARNES,PAVO,PAVO GRANEL,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-45,-774,45,774
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-17,-222,17,222
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-45,-59,45,59
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-6,-78,6,78
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-33,-432,33,432
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-8,-105,8,105
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-19,-248,19,248
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-15,-196,15,196
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-5,-65,5,65
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-11,-144,11,144
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-46,-602,46,602
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-25,-327,25,327
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-48,-628,48,628
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,INTERNO,BODEGA,-57,-746,57,746
